merchant_id,month,payments,volume
M10456,2025-03-01,4,34671.62
M10458,2025-03-01,1,863.34
M10461,2025-03-01,1,1758.45
M10462,2025-03-01,1,2511.52
M10464,2025-03-01,2,925.01
M10470,2025-03-01,1,4131.4
M10473,2025-03-01,2,2717.21
M10474,2025-03-01,1,1801.06
M10478,2025-03-01,1,493.83
M10482,2025-03-01,2,14878.81
M10483,2025-03-01,1,1892.0
M10486,2025-03-01,1,716.41
M10487,2025-03-01,1,3011.89
M10491,2025-03-01,1,2381.55
M10492,2025-03-01,2,4765.85
M10495,2025-03-01,2,4034.83
M10498,2025-03-01,2,2339.58
M10500,2025-03-01,5,36066.63
M10503,2025-03-01,5,32180.16
M10506,2025-03-01,2,7719.41
M10514,2025-03-01,2,2491.99
M10515,2025-03-01,1,4904.06
M10518,2025-03-01,2,1033.45
M10523,2025-03-01,1,466.18
M10530,2025-03-01,2,2133.74
M10536,2025-03-01,2,6610.77
M10540,2025-03-01,4,40084.67
M10541,2025-03-01,1,826.13
M10543,2025-03-01,1,1335.97
M10544,2025-03-01,1,2315.77
M10547,2025-03-01,1,531.85
M10555,2025-03-01,3,9919.55
M10557,2025-03-01,1,3569.95
M10559,2025-03-01,1,438.89
M10560,2025-03-01,3,10793.67
M10566,2025-03-01,3,6193.31
M10569,2025-03-01,1,1857.91
M10573,2025-03-01,1,4421.79
M10575,2025-03-01,1,3647.09
M10578,2025-03-01,3,8279.72
M10580,2025-03-01,1,2492.77
M10585,2025-03-01,2,2900.61
M10587,2025-03-01,2,1829.0
M10593,2025-03-01,5,46101.45
M10598,2025-03-01,6,54090.1
M10607,2025-03-01,1,2878.38
M10611,2025-03-01,1,8862.95
M10613,2025-03-01,1,418.8
M10616,2025-03-01,1,1503.03
M10618,2025-03-01,1,929.56
M10626,2025-03-01,1,569.99
M10634,2025-03-01,9,79724.66
M10639,2025-03-01,1,449.23
M10641,2025-03-01,1,535.84
M10643,2025-03-01,2,7798.65
M10644,2025-03-01,3,11903.66
M10648,2025-03-01,4,45483.34
M10651,2025-03-01,1,2843.83
M10652,2025-03-01,1,288.64
M10655,2025-03-01,3,8476.45
M10657,2025-03-01,1,1572.55
M10659,2025-03-01,2,7559.44
M10662,2025-03-01,2,2008.97
M10671,2025-03-01,1,13539.25
M10680,2025-03-01,1,7568.04
M10684,2025-03-01,4,23602.91
M10687,2025-03-01,1,1848.05
M10689,2025-03-01,3,25177.41
M10695,2025-03-01,1,681.65
M10696,2025-03-01,1,1887.87
M10703,2025-03-01,1,762.42
M10705,2025-03-01,1,1461.96
M10711,2025-03-01,1,1122.44
M10716,2025-03-01,1,2930.43
M10723,2025-03-01,3,12960.28
M10726,2025-03-01,5,46812.89
M10727,2025-03-01,1,1329.5
M10734,2025-03-01,1,5964.3
M10740,2025-03-01,1,2493.41
M10742,2025-03-01,1,487.47
M10744,2025-03-01,4,34935.74
M10745,2025-03-01,1,6152.36
M10759,2025-03-01,4,15824.21
M10760,2025-03-01,1,932.65
M10763,2025-03-01,2,1098.91
M10766,2025-03-01,2,5149.89
M10771,2025-03-01,4,28426.76
M10774,2025-03-01,1,261.97
M10776,2025-03-01,1,1792.81
M10781,2025-03-01,1,667.16
M10782,2025-03-01,3,9728.13
M10787,2025-03-01,2,6148.09
M10788,2025-03-01,2,1288.18
M10792,2025-03-01,2,1034.5
M10799,2025-03-01,4,11932.03
M10800,2025-03-01,2,5778.52
M10803,2025-03-01,1,4819.95
M10808,2025-03-01,1,466.09
M10810,2025-03-01,5,11992.71
M10812,2025-03-01,7,52229.44
M10816,2025-03-01,3,6183.12
M10823,2025-03-01,1,2053.31
M10824,2025-03-01,1,469.04
M10827,2025-03-01,1,658.93
M10829,2025-03-01,2,1543.07
M10834,2025-03-01,1,2210.92
M10835,2025-03-01,3,25897.29
M10842,2025-03-01,4,25812.36
M10843,2025-03-01,2,5358.93
M10844,2025-03-01,1,450.73
M10845,2025-03-01,6,60338.55
M10848,2025-03-01,2,5119.65
M10849,2025-03-01,1,842.54
M10851,2025-03-01,1,998.94
M10872,2025-03-01,1,867.38
M10887,2025-03-01,1,998.43
M10894,2025-03-01,2,1227.87
M10895,2025-03-01,1,1604.16
M10902,2025-03-01,3,3081.8
M10912,2025-03-01,2,5109.79
M10913,2025-03-01,1,650.17
M10916,2025-03-01,1,718.98
M10918,2025-03-01,1,1240.18
M10921,2025-03-01,2,5467.91
M10926,2025-03-01,1,392.19
M10934,2025-03-01,1,4124.67
M10947,2025-03-01,1,814.82
M10962,2025-03-01,2,1442.32
M10963,2025-03-01,1,675.72
M10965,2025-03-01,1,1215.45
M10982,2025-03-01,1,1067.72
M10987,2025-03-01,1,2166.86
M10991,2025-03-01,3,10487.49
M10998,2025-03-01,1,246.74
M11004,2025-03-01,1,1940.24
M11006,2025-03-01,1,633.32
M11007,2025-03-01,1,1791.6
M11008,2025-03-01,2,1194.16
M11020,2025-03-01,4,22334.84
M11021,2025-03-01,2,1977.32
M11026,2025-03-01,1,327.84
M11030,2025-03-01,1,916.84
M11032,2025-03-01,2,793.94
M11035,2025-03-01,1,855.18
M11036,2025-03-01,1,4083.54
M11042,2025-03-01,3,10175.46
M11046,2025-03-01,1,430.11
M11053,2025-03-01,1,3214.4
M11055,2025-03-01,4,3677.0
M11057,2025-03-01,2,9792.35
M11062,2025-03-01,1,662.18
M11064,2025-03-01,1,2186.63
M11065,2025-03-01,2,7156.3
M11066,2025-03-01,5,15485.54
M11074,2025-03-01,4,20520.85
M11075,2025-03-01,3,10449.8
M11076,2025-03-01,5,13512.58
M11078,2025-03-01,1,4695.0
M11080,2025-03-01,2,1423.08
M11081,2025-03-01,7,67141.87
M11084,2025-03-01,1,3586.42
M11087,2025-03-01,1,399.01
M11089,2025-03-01,1,1565.07
M11094,2025-03-01,1,2506.93
M11096,2025-03-01,8,74129.31
M11097,2025-03-01,2,1326.01
M11100,2025-03-01,2,23305.89
M11102,2025-03-01,1,3967.69
M11106,2025-03-01,3,9293.28
M11110,2025-03-01,9,77822.14
M11117,2025-03-01,2,5351.84
M11122,2025-03-01,2,2670.32
M11123,2025-03-01,1,580.03
M11126,2025-03-01,4,16129.37
M11129,2025-03-01,1,509.73
M11132,2025-03-01,1,165.14
M11134,2025-03-01,1,660.67
M11137,2025-03-01,1,1272.5
M11147,2025-03-01,1,748.88
M11155,2025-03-01,1,325.99
M11165,2025-03-01,1,633.35
M11172,2025-03-01,1,1825.54
M11184,2025-03-01,2,2932.37
M11190,2025-03-01,1,2894.53
M11195,2025-03-01,1,3402.07
M11196,2025-03-01,1,427.68
M11201,2025-03-01,2,5831.01
M11206,2025-03-01,2,9074.15
M11214,2025-03-01,2,1819.64
M11215,2025-03-01,1,3986.08
M11221,2025-03-01,1,693.89
M11241,2025-03-01,2,8775.45
M11257,2025-03-01,1,725.94
M11258,2025-03-01,2,3608.22
M11262,2025-03-01,1,2174.15
M11263,2025-03-01,1,393.66
M11268,2025-03-01,1,892.25
M11273,2025-03-01,2,1066.37
M11275,2025-03-01,1,441.15
M11286,2025-03-01,1,3649.03
M11289,2025-03-01,2,1229.85
M11297,2025-03-01,2,6688.71
M11310,2025-03-01,1,2139.11
M11311,2025-03-01,3,9388.55
M11312,2025-03-01,1,2660.62
M11315,2025-03-01,2,1469.67
M11323,2025-03-01,1,1562.0
M11328,2025-03-01,4,10399.85
M11332,2025-03-01,2,3937.71
M11333,2025-03-01,2,996.07
M11335,2025-03-01,1,630.72
M11351,2025-03-01,1,4012.75
M11358,2025-03-01,2,11371.52
M11368,2025-03-01,1,2498.7
M11375,2025-03-01,2,5243.93
M11376,2025-03-01,1,2522.6
M11384,2025-03-01,1,801.25
M11386,2025-03-01,3,6729.95
M11389,2025-03-01,4,42835.49
M11391,2025-03-01,1,595.05
M11395,2025-03-01,5,49926.68
M11396,2025-03-01,3,12656.07
M11409,2025-03-01,2,725.13
M11410,2025-03-01,3,15081.28
M11411,2025-03-01,2,2088.6
M11412,2025-03-01,3,16629.52
M11426,2025-03-01,2,1257.48
M11427,2025-03-01,1,449.79
M11432,2025-03-01,1,1087.68
M11433,2025-03-01,1,264.69
M11434,2025-03-01,4,43691.89
M11440,2025-03-01,1,967.97
M11444,2025-03-01,2,11308.02
M11447,2025-03-01,1,3581.94
M11448,2025-03-01,2,725.24
M11449,2025-03-01,1,555.98
M11453,2025-03-01,1,1133.46
M11454,2025-03-01,2,1653.1
M11458,2025-03-01,1,2386.59
M11459,2025-03-01,2,1382.71
M11460,2025-03-01,3,10234.11
M11471,2025-03-01,1,749.46
M11472,2025-03-01,1,2170.5
M11474,2025-03-01,1,4975.3
M11476,2025-03-01,1,1181.05
M11484,2025-03-01,1,2831.96
M11487,2025-03-01,2,4670.01
M11489,2025-03-01,2,8083.43
M11490,2025-03-01,3,12731.19
M11494,2025-03-01,2,3720.54
M11496,2025-03-01,1,2382.84
M11500,2025-03-01,2,2050.17
M11505,2025-03-01,2,849.61
M11508,2025-03-01,2,2080.62
M11509,2025-03-01,1,11455.17
M11513,2025-03-01,2,2986.08
M11515,2025-03-01,7,64610.58
M11516,2025-03-01,2,28311.15
M11517,2025-03-01,1,3601.3
M11521,2025-03-01,1,769.6
M11523,2025-03-01,2,6352.52
M11524,2025-03-01,2,2456.35
M11525,2025-03-01,3,5545.28
M11528,2025-03-01,8,66879.17
M11529,2025-03-01,8,89795.04
M11530,2025-03-01,2,1895.03
M11532,2025-03-01,3,30165.88
M11534,2025-03-01,1,491.37
M11537,2025-03-01,1,754.54
M11543,2025-03-01,1,543.73
M11545,2025-03-01,1,1398.73
M11547,2025-03-01,1,594.62
M11550,2025-03-01,1,310.3
M11551,2025-03-01,1,921.98
M11554,2025-03-01,1,997.55
M11555,2025-03-01,1,1411.7
M11557,2025-03-01,1,3299.53
M11559,2025-03-01,1,543.07
M11561,2025-03-01,2,9152.87
M11566,2025-03-01,2,2207.64
M11567,2025-03-01,1,311.22
M11571,2025-03-01,2,1308.55
M11572,2025-03-01,2,1016.61
M11574,2025-03-01,1,2637.77
M11578,2025-03-01,1,3387.0
M11582,2025-03-01,2,1657.68
M11584,2025-03-01,3,14369.95
M11590,2025-03-01,2,25904.13
M11597,2025-03-01,2,19680.36
M11598,2025-03-01,1,1836.12
M11601,2025-03-01,2,30266.29
M11606,2025-03-01,4,32146.63
M11608,2025-03-01,1,1030.54
M11614,2025-03-01,2,2984.12
M11617,2025-03-01,1,1398.8
M11619,2025-03-01,1,1452.91
M11620,2025-03-01,1,531.15
M11621,2025-03-01,1,1395.78
M11624,2025-03-01,1,7827.38
M11630,2025-03-01,1,2190.58
M11641,2025-03-01,3,14132.49
M11642,2025-03-01,1,1133.16
M11643,2025-03-01,2,2900.16
M11645,2025-03-01,1,3614.58
M11650,2025-03-01,6,60976.11
M11652,2025-03-01,1,3471.3
M11655,2025-03-01,1,2704.9
M11658,2025-03-01,3,10873.14
M11663,2025-03-01,2,12804.92
M11664,2025-03-01,2,1413.56
M11665,2025-03-01,4,7521.69
M11671,2025-03-01,3,31080.67
M11672,2025-03-01,2,4516.26
M11676,2025-03-01,1,5552.94
M11681,2025-03-01,4,31736.2
M11687,2025-03-01,1,3854.64
M11697,2025-03-01,2,12434.12
M11703,2025-03-01,2,16450.09
M11704,2025-03-01,1,4110.29
M11705,2025-03-01,1,1433.79
M11706,2025-03-01,2,7373.65
M11708,2025-03-01,1,380.78
M11711,2025-03-01,5,34722.42
M11714,2025-03-01,5,54173.46
M11718,2025-03-01,2,7526.79
M11721,2025-03-01,1,910.72
M11727,2025-03-01,1,849.83
M11728,2025-03-01,1,997.64
M11729,2025-03-01,2,3704.04
M11731,2025-03-01,1,1215.16
M11740,2025-03-01,2,3355.8
M11744,2025-03-01,1,1543.03
M11748,2025-03-01,3,14594.37
M11749,2025-03-01,1,5077.46
M11753,2025-03-01,2,1822.94
M11754,2025-03-01,1,2243.66
M11755,2025-03-01,2,1232.05
M11756,2025-03-01,10,98675.58
M11759,2025-03-01,1,372.33
M11761,2025-03-01,2,24363.06
M11762,2025-03-01,5,44547.65
M11763,2025-03-01,1,2623.61
M11765,2025-03-01,1,275.21
M11767,2025-03-01,2,1773.58
M11769,2025-03-01,1,2020.67
M11772,2025-03-01,1,755.71
M11774,2025-03-01,2,2028.82
M11775,2025-03-01,1,1783.39
M11780,2025-03-01,2,8223.0
M11781,2025-03-01,1,1522.91
M11782,2025-03-01,1,1275.76
M11785,2025-03-01,2,9524.33
M11787,2025-03-01,7,75265.32
M11791,2025-03-01,2,18346.09
M11793,2025-03-01,1,1212.84
M11794,2025-03-01,1,3908.0
M11799,2025-03-01,1,706.39
M11805,2025-03-01,2,5093.11
M11811,2025-03-01,3,25902.1
M11812,2025-03-01,1,878.77
M11816,2025-03-01,2,8298.57
M11820,2025-03-01,1,554.8
M11823,2025-03-01,1,437.16
M11825,2025-03-01,2,1735.95
M11826,2025-03-01,1,2383.77
M11829,2025-03-01,4,11380.14
M11830,2025-03-01,10,78399.86
M11831,2025-03-01,1,822.17
M11834,2025-03-01,2,1077.05
M11839,2025-03-01,4,9742.91
M11849,2025-03-01,2,4711.77
M11851,2025-03-01,3,11239.99
M11852,2025-03-01,2,5058.96
M11854,2025-03-01,1,529.06
M11860,2025-03-01,3,13931.45
M11863,2025-03-01,2,1166.66
M11864,2025-03-01,1,1364.4
M11865,2025-03-01,10,81798.7
M11866,2025-03-01,1,4383.95
M11867,2025-03-01,7,69704.96
M11868,2025-03-01,2,5859.02
M11869,2025-03-01,1,844.95
M11872,2025-03-01,1,713.42
M11873,2025-03-01,2,845.68
M11874,2025-03-01,3,26761.13
M11878,2025-03-01,3,7805.46
M11884,2025-03-01,1,1642.79
M11885,2025-03-01,2,9399.84
M11887,2025-03-01,3,10093.28
M11891,2025-03-01,2,1548.58
M11895,2025-03-01,3,16623.24
M11899,2025-03-01,1,830.77
M11901,2025-03-01,2,1129.37
M11902,2025-03-01,1,368.71
M11903,2025-03-01,2,1884.69
M11905,2025-03-01,3,10176.49
M11910,2025-03-01,2,2725.46
M11914,2025-03-01,1,680.71
M11915,2025-03-01,1,5715.59
M11920,2025-03-01,2,795.86
M11921,2025-03-01,1,954.71
M11922,2025-03-01,2,5961.17
M11925,2025-03-01,4,51021.3
M11927,2025-03-01,3,7965.87
M11929,2025-03-01,3,5498.82
M11933,2025-03-01,1,727.91
M11936,2025-03-01,9,88350.62
M11938,2025-03-01,7,58024.7
M11939,2025-03-01,2,1257.01
M11941,2025-03-01,3,8969.7
M11943,2025-03-01,1,413.45
M11946,2025-03-01,3,9602.84
M11947,2025-03-01,4,7890.09
M11949,2025-03-01,2,6535.86
M11950,2025-03-01,1,1805.33
M11955,2025-03-01,2,4661.76
M11958,2025-03-01,1,2880.89
M11959,2025-03-01,3,31582.59
M11962,2025-03-01,2,17822.48
M11965,2025-03-01,1,652.28
M11968,2025-03-01,7,66210.47
M11969,2025-03-01,1,1398.71
M11975,2025-03-01,2,743.8
M11976,2025-03-01,3,26766.03
M11977,2025-03-01,1,1601.7
M11978,2025-03-01,1,3100.95
M11981,2025-03-01,2,787.2
M11988,2025-03-01,1,1606.77
M11991,2025-03-01,6,51842.98
M11993,2025-03-01,3,13793.22
M11994,2025-03-01,1,1023.94
M11997,2025-03-01,3,13776.84
M11998,2025-03-01,1,1007.65
M11999,2025-03-01,1,665.9
M12000,2025-03-01,1,1930.87
M12001,2025-03-01,3,6932.19
M12002,2025-03-01,1,2981.46
M12004,2025-03-01,8,72293.92
M12005,2025-03-01,8,61306.43
M12006,2025-03-01,1,2671.73
M12007,2025-03-01,1,3252.89
M12008,2025-03-01,1,2119.68
M12021,2025-03-01,1,3873.58
M12027,2025-03-01,1,477.08
M12029,2025-03-01,3,32192.18
M12031,2025-03-01,2,4109.76
M12033,2025-03-01,1,649.13
M12034,2025-03-01,1,597.66
M12036,2025-03-01,1,1262.43
M12037,2025-03-01,1,895.43
M12039,2025-03-01,4,22748.13
M12044,2025-03-01,1,356.38
M12050,2025-03-01,5,48660.03
M12057,2025-03-01,1,1606.97
M12061,2025-03-01,1,2181.66
M12062,2025-03-01,1,141.03
M12063,2025-03-01,4,12951.46
M12065,2025-03-01,4,28407.81
M12069,2025-03-01,4,17709.97
M12071,2025-03-01,4,16037.45
M12076,2025-03-01,2,4704.8
M12080,2025-03-01,1,3938.29
M12082,2025-03-01,1,861.02
M12085,2025-03-01,1,820.54
M12086,2025-03-01,2,9575.01
M12087,2025-03-01,1,2844.39
M12090,2025-03-01,5,17162.93
M12091,2025-03-01,1,486.23
M12093,2025-03-01,1,687.01
M12097,2025-03-01,7,73414.97
M12098,2025-03-01,1,715.01
M12100,2025-03-01,2,1142.02
M12104,2025-03-01,1,2762.98
M12107,2025-03-01,1,4286.84
M12111,2025-03-01,1,437.51
M12112,2025-03-01,3,11190.3
M12113,2025-03-01,1,1274.8
M12118,2025-03-01,2,4869.82
M12122,2025-03-01,6,40759.17
M12125,2025-03-01,4,29546.28
M12126,2025-03-01,1,452.79
M12131,2025-03-01,1,2855.87
M12132,2025-03-01,1,7511.77
M12134,2025-03-01,1,2031.92
M12135,2025-03-01,2,2420.11
M12136,2025-03-01,2,6148.76
M12137,2025-03-01,2,9939.91
M12138,2025-03-01,3,8420.74
M12140,2025-03-01,3,6532.75
M12143,2025-03-01,8,25243.12
M12147,2025-03-01,2,2016.99
M12148,2025-03-01,1,785.49
M12151,2025-03-01,3,19479.58
M12152,2025-03-01,5,39042.67
M12157,2025-03-01,1,865.6
M12159,2025-03-01,3,7301.06
M12161,2025-03-01,1,1500.78
M12163,2025-03-01,2,2463.2
M12164,2025-03-01,1,2718.77
M12165,2025-03-01,1,476.42
M12167,2025-03-01,2,5646.75
M12174,2025-03-01,3,10822.31
M12180,2025-03-01,2,5291.34
M12181,2025-03-01,3,19413.51
M12183,2025-03-01,1,584.8
M12185,2025-03-01,3,4151.46
M12187,2025-03-01,3,23357.91
M12190,2025-03-01,1,817.61
M12192,2025-03-01,1,1918.86
M12194,2025-03-01,2,1815.27
M12196,2025-03-01,3,1520.8
M12200,2025-03-01,2,13795.88
M12204,2025-03-01,2,5790.72
M12205,2025-03-01,2,4905.59
M12208,2025-03-01,2,23312.83
M12209,2025-03-01,1,2114.83
M12211,2025-03-01,1,508.42
M12215,2025-03-01,1,3638.22
M12219,2025-03-01,6,50809.08
M12220,2025-03-01,1,897.92
M12221,2025-03-01,9,84233.07
M12222,2025-03-01,1,1379.5
M12224,2025-03-01,3,22364.3
M12226,2025-03-01,3,28173.34
M12227,2025-03-01,4,11827.12
M12228,2025-03-01,1,742.74
M12231,2025-03-01,1,1866.18
M12233,2025-03-01,2,7593.21
M12234,2025-03-01,1,3380.24
M12237,2025-03-01,2,1662.96
M12238,2025-03-01,2,4191.75
M12239,2025-03-01,1,3692.12
M12240,2025-03-01,1,1846.94
M12242,2025-03-01,5,47718.72
M12243,2025-03-01,1,1158.69
M12244,2025-03-01,1,1003.41
M12248,2025-03-01,2,2202.59
M12250,2025-03-01,1,1809.04
M12251,2025-03-01,5,48019.05
M12252,2025-03-01,3,18926.96
M12254,2025-03-01,1,441.81
M12255,2025-03-01,2,4966.01
M12257,2025-03-01,1,2423.91
M12262,2025-03-01,2,4052.34
M12270,2025-03-01,4,24258.19
M12271,2025-03-01,8,81337.66
M12272,2025-03-01,1,1799.1
M12273,2025-03-01,2,3725.9
M12274,2025-03-01,2,6474.71
M12277,2025-03-01,2,1922.32
M12278,2025-03-01,2,6052.23
M12279,2025-03-01,1,1406.74
M12282,2025-03-01,6,48141.31
M12283,2025-03-01,5,31511.13
M12284,2025-03-01,4,29828.68
M12287,2025-03-01,2,11028.11
M12289,2025-03-01,1,4648.3
M12290,2025-03-01,2,5549.38
M12293,2025-03-01,1,4410.12
M12294,2025-03-01,1,256.38
M12295,2025-03-01,1,1018.68
M12297,2025-03-01,5,51198.45
M12300,2025-03-01,2,6608.43
M12301,2025-03-01,2,1217.07
M12302,2025-03-01,3,9504.62
M12304,2025-03-01,2,1307.0
M12305,2025-03-01,1,3727.97
M12308,2025-03-01,2,1437.13
M12310,2025-03-01,2,6131.67
M12314,2025-03-01,9,74837.76
M12316,2025-03-01,1,1340.14
M12322,2025-03-01,5,13539.57
M12323,2025-03-01,1,514.21
M12324,2025-03-01,3,3111.7
M12325,2025-03-01,1,4274.82
M12326,2025-03-01,2,5095.47
M12328,2025-03-01,5,54081.84
M12329,2025-03-01,1,587.74
M12332,2025-03-01,1,2620.9
M12334,2025-03-01,3,4610.25
M12337,2025-03-01,1,925.22
M12339,2025-03-01,1,409.77
M12340,2025-03-01,1,7816.71
M12342,2025-03-01,3,26695.47
M12345,2025-03-01,1,598.52
M12346,2025-03-01,1,2228.88
M12347,2025-03-01,1,578.91
M12348,2025-03-01,4,29001.25
M12352,2025-03-01,1,1419.64
M12353,2025-03-01,1,2210.7
M12356,2025-03-01,1,2030.5
M12357,2025-03-01,2,4044.95
M12358,2025-03-01,2,2033.78
M12359,2025-03-01,4,14034.07
M12360,2025-03-01,1,11321.27
M12361,2025-03-01,1,3081.94
M12362,2025-03-01,1,718.93
M12367,2025-03-01,3,17325.54
M12369,2025-03-01,2,1801.65
M12370,2025-03-01,3,15737.86
M12374,2025-03-01,1,3448.73
M12375,2025-03-01,1,1833.8
M12376,2025-03-01,3,7566.78
M12378,2025-03-01,2,6145.88
M12379,2025-03-01,4,38410.1
M12381,2025-03-01,3,3405.96
M12382,2025-03-01,2,2809.94
M12383,2025-03-01,8,83856.09
M12385,2025-03-01,2,2182.03
M12387,2025-03-01,1,3863.63
M12391,2025-03-01,4,36736.79
M12392,2025-03-01,2,991.33
M12395,2025-03-01,1,7163.88
M12398,2025-03-01,2,4996.34
M12401,2025-03-01,1,663.58
M12402,2025-03-01,5,41304.25
M12403,2025-03-01,1,612.17
M12404,2025-03-01,4,32050.0
M12405,2025-03-01,2,5559.61
M12410,2025-03-01,2,6899.25
M12411,2025-03-01,1,2157.29
M12412,2025-03-01,2,14727.57
M12413,2025-03-01,6,42532.55
M12414,2025-03-01,3,8018.0
M12416,2025-03-01,3,9958.76
M12417,2025-03-01,2,4735.67
M12419,2025-03-01,2,630.7
M12420,2025-03-01,1,604.41
M12421,2025-03-01,3,28996.82
M12422,2025-03-01,4,30774.82
M12423,2025-03-01,2,10470.36
M12425,2025-03-01,5,40700.8
M12426,2025-03-01,4,31817.11
M12427,2025-03-01,2,1284.42
M12429,2025-03-01,1,5171.84
M12437,2025-03-01,1,748.84
M12439,2025-03-01,1,870.81
M12446,2025-03-01,3,36618.56
M12448,2025-03-01,5,38685.26
M12449,2025-03-01,1,704.64
M12450,2025-03-01,5,24217.99
M12452,2025-03-01,2,1286.42
M12453,2025-03-01,1,3217.5
M12455,2025-03-01,1,2170.03
M12458,2025-03-01,3,1163.11
M12462,2025-03-01,2,1474.07
M12464,2025-03-01,2,7600.62
M12466,2025-03-01,1,941.4
M12468,2025-03-01,2,1482.06
M12471,2025-03-01,3,15233.32
M12472,2025-03-01,1,2590.04
M12473,2025-03-01,2,5670.43
M12474,2025-03-01,1,5046.38
M12475,2025-03-01,1,2665.46
M12476,2025-03-01,1,1457.53
M12481,2025-03-01,2,10738.09
M12483,2025-03-01,3,22487.5
M12486,2025-03-01,1,1470.37
M12487,2025-03-01,2,1269.04
M12491,2025-03-01,1,588.5
M12493,2025-03-01,1,2558.74
M12496,2025-03-01,4,36077.36
M12497,2025-03-01,1,1341.51
M12499,2025-03-01,1,1061.29
M12501,2025-03-01,4,22231.98
M12504,2025-03-01,3,22527.46
M12505,2025-03-01,3,9656.22
M12508,2025-03-01,1,2224.78
M12509,2025-03-01,1,1739.42
M12510,2025-03-01,1,1026.18
M12511,2025-03-01,2,8777.21
M12515,2025-03-01,2,13289.43
M12516,2025-03-01,1,6247.77
M12517,2025-03-01,3,10938.72
M12518,2025-03-01,4,48039.24
M12520,2025-03-01,3,2712.23
M12521,2025-03-01,1,562.48
M12522,2025-03-01,1,1716.6
M12524,2025-03-01,1,2643.93
M12525,2025-03-01,3,7493.83
M12527,2025-03-01,4,40696.51
M12528,2025-03-01,4,41521.7
M12531,2025-03-01,3,8312.13
M12534,2025-03-01,6,53264.6
M12535,2025-03-01,2,26713.22
M12537,2025-03-01,1,948.84
M12539,2025-03-01,2,9522.75
M12540,2025-03-01,1,1873.38
M12541,2025-03-01,2,7398.32
M12542,2025-03-01,6,36515.93
M12543,2025-03-01,2,4914.14
M12544,2025-03-01,1,398.74
M12545,2025-03-01,1,4242.06
M12546,2025-03-01,1,675.17
M12547,2025-03-01,1,316.28
M12549,2025-03-01,1,996.65
M12550,2025-03-01,2,4332.23
M12551,2025-03-01,2,5558.59
M12552,2025-03-01,3,19070.03
M12554,2025-03-01,3,9108.57
M12556,2025-03-01,1,699.6
M12557,2025-03-01,1,1140.27
M12558,2025-03-01,3,12168.53
M12559,2025-03-01,1,9901.4
M12560,2025-03-01,2,8236.91
M12561,2025-03-01,2,1018.62
M12562,2025-03-01,1,765.88
M12566,2025-03-01,1,568.79
M12569,2025-03-01,2,27494.87
M12572,2025-03-01,1,1496.16
M12575,2025-03-01,1,1156.59
M12576,2025-03-01,5,41334.75
M12578,2025-03-01,1,7456.52
M12579,2025-03-01,1,2985.6
M12580,2025-03-01,1,1223.71
M12581,2025-03-01,5,37518.57
M12582,2025-03-01,1,316.72
M12583,2025-03-01,4,23447.85
M12586,2025-03-01,3,11210.8
M12588,2025-03-01,1,2496.83
M12589,2025-03-01,1,2128.37
M12590,2025-03-01,1,3616.87
M12592,2025-03-01,1,4833.8
M12593,2025-03-01,6,68214.17
M12596,2025-03-01,1,639.37
M12597,2025-03-01,1,1174.34
M12598,2025-03-01,1,3074.41
M12599,2025-03-01,1,2566.79
M12601,2025-03-01,3,13129.84
M12602,2025-03-01,7,56848.86
M12603,2025-03-01,1,655.83
M12604,2025-03-01,2,3304.25
M12605,2025-03-01,1,6806.8
M12606,2025-03-01,2,5227.92
M12609,2025-03-01,1,1461.41
M12611,2025-03-01,2,20405.23
M12616,2025-03-01,7,76527.08
M12618,2025-03-01,2,13745.18
M12619,2025-03-01,1,2794.66
M12620,2025-03-01,1,1088.32
M12621,2025-03-01,1,913.55
M12623,2025-03-01,2,2155.87
M12625,2025-03-01,1,3861.37
M12626,2025-03-01,1,2722.35
M12628,2025-03-01,7,61350.75
M12630,2025-03-01,1,4239.9
M12633,2025-03-01,2,1375.21
M12634,2025-03-01,1,635.69
M12637,2025-03-01,1,455.39
M12638,2025-03-01,2,2264.13
M12643,2025-03-01,5,34192.29
M12644,2025-03-01,1,2227.19
M12645,2025-03-01,3,23897.33
M12648,2025-03-01,7,60190.37
M12649,2025-03-01,1,3323.25
M12650,2025-03-01,2,4967.34
M10001,2025-04-01,2,3617.37
M10010,2025-04-01,2,7041.02
M10011,2025-04-01,1,1493.38
M10013,2025-04-01,1,1588.37
M10017,2025-04-01,8,52090.16
M10021,2025-04-01,2,1476.07
M10023,2025-04-01,1,412.22
M10026,2025-04-01,2,2186.08
M10028,2025-04-01,2,10494.63
M10033,2025-04-01,1,736.25
M10034,2025-04-01,1,739.69
M10044,2025-04-01,2,8343.49
M10046,2025-04-01,2,1516.58
M10049,2025-04-01,2,7443.21
M10054,2025-04-01,1,4989.58
